traffic_id,traffic_date,article_id,activeUsers,sessions,screenPageViews,screenPageViewsPerSession,screenPageViewsPerUser
446,2024-03-20,5553801,21,21,115,5.476190476,5.476190476
447,2024-03-20,5554155,21,21,110,5.238095238,5.238095238
448,2024-03-20,5554813,21,21,115,5.476190476,5.476190476
449,2024-03-20,5534688,16,16,147,9.1875,9.1875
450,2024-03-20,5548066,16,16,120,7.5,7.5
451,2024-03-20,5550863,16,16,120,7.5,7.5
452,2024-03-20,5553194,10,16,141,8.8125,14.1
453,2024-03-21,5552961,11637,12485,32362,2.592070485,2.780957291
454,2024-03-21,5554962,9732,10041,26209,2.610198187,2.693074394
455,2024-03-21,5554441,6928,7315,19365,2.647300068,2.795178984
456,2024-03-21,5555076,6059,6336,33257,5.248895202,5.488859548
457,2024-03-21,5555392,4557,4772,11893,2.492246438,2.609831029
458,2024-03-21,5555285,3935,4149,6771,1.631959508,1.720711563
459,2024-03-21,5554330,3642,3851,7069,1.83562711,1.940966502
460,2024-03-21,5554701,3464,3668,5750,1.567611778,1.659930716
461,2024-03-21,5554400,3255,3438,7488,2.178010471,2.300460829
462,2024-03-21,5555960,3061,3160,10815,3.422468354,3.533159098
463,2024-03-21,5554041,2935,3092,6206,2.007115136,2.114480409
464,2024-03-21,5554100,2831,3019,12783,4.234183504,4.515365595
465,2024-03-21,5553851,2731,2846,4458,1.566408995,1.632369096
466,2024-03-21,5555777,2532,2606,16231,6.228319263,6.410347551
467,2024-03-21,5553642,2428,2627,9376,3.569090217,3.861614498
468,2024-03-21,5554849,2271,2376,7414,3.12037037,3.264641127
469,2024-03-21,5554719,2266,2449,6248,2.551245406,2.757281553
470,2024-03-21,5552547,2229,2381,6771,2.843763125,3.037685061
471,2024-03-21,5554608,2145,2260,6750,2.986725664,3.146853147
472,2024-03-21,5555420,2088,2198,4411,2.006824386,2.112547893
473,2024-03-21,5553975,2062,2224,4714,2.119604317,2.286129971
474,2024-03-21,5526220,1899,2402,2909,1.211074105,1.531858873
475,2024-03-21,5554125,1831,1926,6064,3.148494289,3.311851447
476,2024-03-21,5554750,1800,1847,4830,2.615051435,2.683333333
477,2024-03-21,5553346,1585,1800,3820,2.122222222,2.410094637
478,2024-03-21,5555272,1570,1795,3532,1.967688022,2.249681529
479,2024-03-21,5552175,1512,1622,4013,2.474106042,2.654100529
480,2024-03-21,5553478,1329,1428,2925,2.048319328,2.200902935
481,2024-03-21,5553957,1324,1418,3553,2.505641749,2.683534743
482,2024-03-21,5553764,1183,1209,3385,2.799834574,2.8613694
483,2024-03-21,5554652,1177,1214,3846,3.168039539,3.267629567
484,2024-03-21,5555279,1156,1282,1643,1.281591264,1.421280277
485,2024-03-21,5554784,1135,1203,2669,2.218620116,2.35154185
486,2024-03-21,5555486,1099,1162,2475,2.129948365,2.252047316
487,2024-03-21,5555077,1036,1062,1873,1.763653484,1.807915058
488,2024-03-21,5555546,1005,1057,3265,3.088930937,3.248756219
489,2024-03-21,5554231,963,1010,5489,5.434653465,5.699896158
490,2024-03-21,5552439,937,1271,1350,1.062155783,1.44076841
491,2024-03-21,5553773,910,947,2710,2.861668427,2.978021978
492,2024-03-21,5555387,905,952,3192,3.352941176,3.527071823
493,2024-03-21,5550977,895,952,2156,2.264705882,2.408938547
494,2024-03-21,5552284,874,1046,2004,1.915869981,2.292906178
495,2024-03-21,5555320,853,900,2914,3.237777778,3.416178195
496,2024-03-21,5556075,848,874,5065,5.795194508,5.972877358
497,2024-03-21,5552594,842,863,1727,2.001158749,2.051068884
498,2024-03-21,5554788,821,858,2396,2.792540793,2.918392205
499,2024-03-21,5555775,821,895,1575,1.759776536,1.918392205
500,2024-03-21,5551493,785,848,1952,2.301886792,2.486624204
501,2024-03-21,5554393,774,816,1324,1.62254902,1.710594315
502,2024-03-21,5554167,769,785,1355,1.72611465,1.762028609
503,2024-03-21,5552300,722,769,1868,2.429128739,2.587257618
504,2024-03-21,5555089,722,764,1805,2.362565445,2.5
505,2024-03-21,5555554,685,712,2156,3.028089888,3.147445255
506,2024-03-21,5555611,680,743,1889,2.542395693,2.777941176
507,2024-03-21,5552242,644,665,3160,4.751879699,4.906832298
508,2024-03-21,5555870,644,691,1591,2.302460203,2.470496894
509,2024-03-21,5554650,638,680,3359,4.939705882,5.264890282
510,2024-03-21,5555241,633,717,806,1.124128312,1.273301738
511,2024-03-21,5555304,633,701,2820,4.022824536,4.454976303
512,2024-03-21,5553477,612,675,1104,1.635555556,1.803921569
513,2024-03-21,5554465,612,644,1732,2.689440994,2.830065359
514,2024-03-21,5555470,607,638,1428,2.238244514,2.352553542
515,2024-03-21,5556057,591,633,1444,2.281200632,2.443316413
516,2024-03-21,5553351,586,712,1585,2.226123596,2.704778157
517,2024-03-21,5555498,576,612,1261,2.060457516,2.189236111
518,2024-03-21,5555367,549,576,1219,2.116319444,2.220400729
519,2024-03-21,5553854,523,560,1544,2.757142857,2.952198853
520,2024-03-21,5553559,502,518,1109,2.140926641,2.209163347
521,2024-03-21,5555701,492,560,1366,2.439285714,2.776422764
522,2024-03-21,5549137,471,502,1884,3.752988048,4
523,2024-03-21,5555398,466,513,989,1.927875244,2.122317597
524,2024-03-21,5555672,466,508,1041,2.049212598,2.233905579
525,2024-03-21,5555614,460,497,1005,2.022132797,2.184782609
526,2024-03-21,5555685,450,481,1010,2.0997921,2.244444444
527,2024-03-21,5553154,445,460,1125,2.445652174,2.528089888
528,2024-03-21,5556147,445,471,2857,6.06581741,6.420224719
529,2024-03-21,5552842,440,466,2145,4.603004292,4.875
530,2024-03-21,5555746,434,440,1308,2.972727273,3.013824885
531,2024-03-21,5555640,429,440,2914,6.622727273,6.792540793
532,2024-03-21,5554899,424,450,1109,2.464444444,2.615566038
533,2024-03-21,5553780,419,497,1073,2.158953722,2.560859189
534,2024-03-21,5554166,419,429,701,1.634032634,1.673031026
535,2024-03-21,5555029,413,413,1894,4.585956416,4.585956416
536,2024-03-21,5551194,398,450,644,1.431111111,1.618090452
537,2024-03-21,5555518,392,398,1162,2.91959799,2.964285714
538,2024-03-21,5555419,387,408,691,1.693627451,1.785529716
539,2024-03-21,5554406,377,387,1156,2.987080103,3.066312997
540,2024-03-21,5555383,377,398,602,1.512562814,1.596816976
541,2024-03-21,5554932,366,398,827,2.077889447,2.259562842
542,2024-03-21,5555573,356,356,984,2.764044944,2.764044944
543,2024-03-21,5555683,351,351,2250,6.41025641,6.41025641
544,2024-03-21,5553473,345,351,1041,2.965811966,3.017391304
545,2024-03-21,5541506,340,382,429,1.123036649,1.261764706
546,2024-03-21,5555525,335,356,1946,5.466292135,5.808955224
547,2024-03-21,5555508,330,345,670,1.942028986,2.03030303
548,2024-03-21,5555618,330,366,701,1.915300546,2.124242424
549,2024-03-21,5554966,324,340,738,2.170588235,2.277777778
550,2024-03-21,5555256,314,319,1130,3.542319749,3.598726115
551,2024-03-21,5554232,309,324,675,2.083333333,2.184466019
552,2024-03-21,5555214,303,314,345,1.098726115,1.138613861
553,2024-03-21,5555506,303,330,759,2.3,2.504950495
554,2024-03-21,5556279,303,319,675,2.115987461,2.227722772
555,2024-03-21,5555715,298,335,858,2.56119403,2.879194631
556,2024-03-21,5553408,293,314,335,1.066878981,1.14334471
557,2024-03-21,5553427,293,319,659,2.065830721,2.249146758
558,2024-03-21,5555158,288,309,785,2.540453074,2.725694444
559,2024-03-21,5555306,283,319,398,1.247648903,1.406360424
560,2024-03-21,5555847,283,340,508,1.494117647,1.795053004
561,2024-03-21,5555329,277,293,623,2.126279863,2.249097473
562,2024-03-21,5555503,277,319,534,1.673981191,1.927797834
563,2024-03-21,5553141,272,277,895,3.231046931,3.290441176
564,2024-03-21,5554423,272,283,476,1.681978799,1.75
565,2024-03-21,5554203,267,298,764,2.563758389,2.861423221
566,2024-03-21,5541351,262,298,335,1.124161074,1.278625954
567,2024-03-21,5554467,262,288,785,2.725694444,2.996183206
568,2024-03-21,5554624,262,277,884,3.19133574,3.374045802
569,2024-03-21,5554943,262,267,644,2.411985019,2.458015267
570,2024-03-21,5552933,256,288,753,2.614583333,2.94140625
571,2024-03-21,5555548,256,283,576,2.035335689,2.25
572,2024-03-21,5553453,251,288,701,2.434027778,2.792828685
573,2024-03-21,5553986,246,262,528,2.015267176,2.146341463
574,2024-03-21,5555348,246,272,272,1,1.105691057
575,2024-03-21,5555366,246,256,644,2.515625,2.617886179
576,2024-03-21,5555395,246,262,450,1.717557252,1.829268293
577,2024-03-21,5553662,235,241,1251,5.190871369,5.323404255
578,2024-03-21,5555484,235,251,717,2.856573705,3.05106383
579,2024-03-21,5552502,230,241,460,1.908713693,2
580,2024-03-21,5555187,230,251,633,2.521912351,2.752173913
581,2024-03-21,5555480,230,262,544,2.076335878,2.365217391
582,2024-03-21,5543169,225,241,591,2.452282158,2.626666667
583,2024-03-21,5555006,225,251,816,3.250996016,3.626666667
584,2024-03-21,5555798,225,241,528,2.190871369,2.346666667
585,2024-03-21,5554070,220,225,366,1.626666667,1.663636364
586,2024-03-21,5554164,220,230,644,2.8,2.927272727
587,2024-03-21,5555346,220,246,293,1.191056911,1.331818182
588,2024-03-21,5555409,220,235,366,1.557446809,1.663636364
589,2024-03-21,5555435,220,235,586,2.493617021,2.663636364
590,2024-03-21,5555907,220,241,372,1.543568465,1.690909091
591,2024-03-21,5556135,220,241,539,2.236514523,2.45
592,2024-03-21,5552415,215,230,434,1.886956522,2.018604651
593,2024-03-21,5554802,215,225,549,2.44,2.553488372
594,2024-03-21,5555390,215,225,398,1.768888889,1.851162791
595,2024-03-21,5555472,215,230,361,1.569565217,1.679069767
596,2024-03-21,5551447,204,230,345,1.5,1.691176471
597,2024-03-21,5555075,204,204,1219,5.975490196,5.975490196
598,2024-03-21,5534985,199,225,644,2.862222222,3.236180905
599,2024-03-21,5552634,199,220,361,1.640909091,1.814070352
600,2024-03-21,5553953,199,225,565,2.511111111,2.83919598
601,2024-03-21,5554287,194,199,340,1.708542714,1.75257732
602,2024-03-21,5554801,194,204,623,3.053921569,3.211340206
603,2024-03-21,5555385,194,215,324,1.506976744,1.670103093
604,2024-03-21,5555815,194,199,497,2.497487437,2.56185567
605,2024-03-21,5548725,183,183,460,2.513661202,2.513661202
606,2024-03-21,5554504,183,188,701,3.728723404,3.830601093
607,2024-03-21,5542960,178,188,209,1.111702128,1.174157303
608,2024-03-21,5553808,178,188,523,2.781914894,2.938202247
609,2024-03-21,5555198,178,188,539,2.867021277,3.028089888
610,2024-03-21,5555345,178,183,194,1.06010929,1.08988764
611,2024-03-21,5555863,178,194,209,1.077319588,1.174157303
612,2024-03-21,5548584,173,209,450,2.153110048,2.601156069
613,2024-03-21,5550137,173,199,576,2.894472362,3.329479769
614,2024-03-21,5550741,173,230,298,1.295652174,1.722543353
615,2024-03-21,5555184,173,183,351,1.918032787,2.028901734
616,2024-03-21,5554640,167,173,382,2.208092486,2.28742515
617,2024-03-21,5555353,167,178,272,1.528089888,1.628742515
618,2024-03-21,5555422,167,167,277,1.658682635,1.658682635
619,2024-03-21,5555442,167,183,471,2.573770492,2.820359281
620,2024-03-21,5555850,167,188,424,2.255319149,2.538922156
621,2024-03-21,5555266,162,183,612,3.344262295,3.777777778
622,2024-03-21,5555430,162,167,272,1.628742515,1.679012346
623,2024-03-21,5555712,162,178,759,4.264044944,4.685185185
624,2024-03-21,5555784,162,204,372,1.823529412,2.296296296
625,2024-03-21,5521646,157,167,173,1.035928144,1.101910828
626,2024-03-21,5549725,157,199,528,2.653266332,3.363057325
627,2024-03-21,5552951,157,162,633,3.907407407,4.031847134
628,2024-03-21,5555148,157,178,330,1.853932584,2.101910828
629,2024-03-21,5555292,157,178,293,1.646067416,1.866242038
630,2024-03-21,5555866,157,178,288,1.617977528,1.834394904
631,2024-03-21,5554585,152,199,283,1.422110553,1.861842105
632,2024-03-21,5555215,152,157,565,3.598726115,3.717105263
633,2024-03-21,5555321,152,162,241,1.487654321,1.585526316
634,2024-03-21,5555595,152,152,502,3.302631579,3.302631579
635,2024-03-21,5549900,147,183,167,0.912568306,1.136054422
636,2024-03-21,5554355,147,194,277,1.427835052,1.884353741
637,2024-03-21,5554473,147,152,398,2.618421053,2.707482993
638,2024-03-21,5555563,147,157,335,2.133757962,2.278911565
639,2024-03-21,5550966,141,141,680,4.822695035,4.822695035
640,2024-03-21,5551353,141,141,455,3.226950355,3.226950355
641,2024-03-21,5553576,141,173,398,2.300578035,2.822695035
642,2024-03-21,5554073,141,147,560,3.80952381,3.971631206
643,2024-03-21,5554417,141,167,272,1.628742515,1.929078014
644,2024-03-21,5554425,141,152,330,2.171052632,2.340425532
645,2024-03-21,5555523,141,152,366,2.407894737,2.595744681
646,2024-03-21,5555301,136,136,152,1.117647059,1.117647059
647,2024-03-21,5555500,136,167,528,3.161676647,3.882352941
648,2024-03-21,5548925,131,136,455,3.345588235,3.473282443
649,2024-03-21,5552278,131,167,225,1.347305389,1.717557252
650,2024-03-21,5552681,131,225,256,1.137777778,1.954198473
651,2024-03-21,5553826,131,141,372,2.638297872,2.839694656
652,2024-03-21,5554321,131,162,277,1.709876543,2.114503817
653,2024-03-21,5554464,131,141,345,2.446808511,2.633587786
654,2024-03-21,5554807,131,162,209,1.290123457,1.595419847
655,2024-03-21,5555303,131,141,235,1.666666667,1.79389313
656,2024-03-21,5550948,126,167,340,2.035928144,2.698412698
657,2024-03-21,5552088,126,126,324,2.571428571,2.571428571
658,2024-03-21,5552564,126,131,366,2.79389313,2.904761905
659,2024-03-21,5553322,126,152,293,1.927631579,2.325396825
660,2024-03-21,5554641,126,126,408,3.238095238,3.238095238
661,2024-03-21,5554711,126,136,424,3.117647059,3.365079365
662,2024-03-21,5554333,120,126,131,1.03968254,1.091666667
663,2024-03-21,5555331,120,131,157,1.198473282,1.308333333
664,2024-03-21,5534956,115,126,403,3.198412698,3.504347826
665,2024-03-21,5551178,115,120,345,2.875,3
666,2024-03-21,5553472,115,131,298,2.27480916,2.591304348
667,2024-03-21,5555407,115,126,204,1.619047619,1.773913043
668,2024-03-21,5555427,115,126,215,1.706349206,1.869565217
669,2024-03-21,5555697,115,136,147,1.080882353,1.27826087
670,2024-03-21,5556151,115,157,267,1.700636943,2.32173913
671,2024-03-21,5523515,110,126,136,1.079365079,1.236363636
672,2024-03-21,5552949,110,126,366,2.904761905,3.327272727
673,2024-03-21,5555868,110,120,508,4.233333333,4.618181818
674,2024-03-21,5534077,105,105,685,6.523809524,6.523809524
675,2024-03-21,5554367,105,110,215,1.954545455,2.047619048
676,2024-03-21,5554838,105,141,209,1.482269504,1.99047619
677,2024-03-21,5554843,105,105,921,8.771428571,8.771428571
678,2024-03-21,5555368,105,105,387,3.685714286,3.685714286
679,2024-03-21,5555535,105,115,194,1.686956522,1.847619048
680,2024-03-21,5555758,105,110,251,2.281818182,2.39047619
681,2024-03-21,5555872,105,110,110,1,1.047619048
682,2024-03-21,5532989,99,105,324,3.085714286,3.272727273
683,2024-03-21,5552343,99,115,199,1.730434783,2.01010101
684,2024-03-21,5553464,99,115,235,2.043478261,2.373737374
685,2024-03-21,5554281,99,99,251,2.535353535,2.535353535
686,2024-03-21,5554369,99,105,241,2.295238095,2.434343434
687,2024-03-21,5554991,99,105,272,2.59047619,2.747474747
688,2024-03-21,5555284,99,110,340,3.090909091,3.434343434
689,2024-03-21,5555699,99,110,136,1.236363636,1.373737374
690,2024-03-21,5549736,94,115,309,2.686956522,3.287234043
691,2024-03-21,5550726,94,110,408,3.709090909,4.340425532
692,2024-03-21,5553572,94,110,654,5.945454545,6.957446809
693,2024-03-21,5553579,94,115,262,2.27826087,2.787234043
694,2024-03-21,5553744,94,94,173,1.840425532,1.840425532
695,2024-03-21,5554437,94,99,220,2.222222222,2.340425532
696,2024-03-21,5554601,94,99,309,3.121212121,3.287234043
697,2024-03-21,5554637,94,94,351,3.734042553,3.734042553
698,2024-03-21,5555626,94,105,204,1.942857143,2.170212766
699,2024-03-21,5555851,94,99,251,2.535353535,2.670212766
700,2024-03-21,5556180,94,99,256,2.585858586,2.723404255
701,2024-03-21,5554169,89,94,136,1.446808511,1.528089888
702,2024-03-21,5555132,89,94,241,2.563829787,2.707865169
703,2024-03-21,5555224,89,99,157,1.585858586,1.764044944
704,2024-03-21,5555540,89,110,162,1.472727273,1.820224719
705,2024-03-21,5555887,89,94,167,1.776595745,1.876404494
706,2024-03-21,5556191,89,89,188,2.112359551,2.112359551
707,2024-03-21,5537173,84,89,235,2.640449438,2.797619048
708,2024-03-21,5551675,84,84,267,3.178571429,3.178571429
709,2024-03-21,5554498,84,89,120,1.348314607,1.428571429
710,2024-03-21,5555121,84,105,152,1.447619048,1.80952381
711,2024-03-21,5555654,84,84,136,1.619047619,1.619047619
712,2024-03-21,5555765,84,110,215,1.954545455,2.55952381
713,2024-03-21,5549711,78,78,215,2.756410256,2.756410256
714,2024-03-21,5550718,78,99,162,1.636363636,2.076923077
715,2024-03-21,5552072,78,105,215,2.047619048,2.756410256
716,2024-03-21,5553460,78,78,262,3.358974359,3.358974359
717,2024-03-21,5553824,78,84,199,2.369047619,2.551282051
718,2024-03-21,5554103,78,94,356,3.787234043,4.564102564
719,2024-03-21,5554350,78,84,246,2.928571429,3.153846154
720,2024-03-21,5554735,78,78,183,2.346153846,2.346153846
721,2024-03-21,5554799,78,84,194,2.30952381,2.487179487
722,2024-03-21,5555136,78,84,147,1.75,1.884615385
723,2024-03-21,5555151,78,84,267,3.178571429,3.423076923
724,2024-03-21,5555707,78,78,152,1.948717949,1.948717949
725,2024-03-21,5496676,73,78,235,3.012820513,3.219178082
726,2024-03-21,5535603,73,120,194,1.616666667,2.657534247
727,2024-03-21,5550914,73,84,141,1.678571429,1.931506849
728,2024-03-21,5551876,73,115,167,1.452173913,2.287671233
729,2024-03-21,5552387,73,115,256,2.226086957,3.506849315
730,2024-03-21,5552902,73,73,162,2.219178082,2.219178082
731,2024-03-21,5552943,73,84,105,1.25,1.438356164
732,2024-03-21,5554300,73,84,178,2.119047619,2.438356164
733,2024-03-21,5554533,73,73,345,4.726027397,4.726027397
734,2024-03-21,5554893,73,89,152,1.707865169,2.082191781
735,2024-03-21,5554955,73,78,413,5.294871795,5.657534247
736,2024-03-21,5555313,73,78,115,1.474358974,1.575342466
737,2024-03-21,5555328,73,78,141,1.807692308,1.931506849
738,2024-03-21,5555388,73,78,152,1.948717949,2.082191781
739,2024-03-21,5555521,73,89,188,2.112359551,2.575342466
740,2024-03-21,5555841,73,73,131,1.794520548,1.794520548
741,2024-03-21,5555900,73,78,230,2.948717949,3.150684932
742,2024-03-21,5556174,73,73,147,2.01369863,2.01369863
743,2024-03-21,5495191,68,78,199,2.551282051,2.926470588
744,2024-03-21,5552294,68,78,136,1.743589744,2
745,2024-03-21,5552508,68,68,120,1.764705882,1.764705882
746,2024-03-21,5554117,68,68,115,1.691176471,1.691176471
747,2024-03-21,5554455,68,68,136,2,2
748,2024-03-21,5554621,68,73,209,2.863013699,3.073529412
749,2024-03-21,5554868,68,68,225,3.308823529,3.308823529
750,2024-03-21,5555082,68,89,105,1.179775281,1.544117647
751,2024-03-21,5555106,68,68,204,3,3
752,2024-03-21,5555316,68,68,173,2.544117647,2.544117647
753,2024-03-21,5555531,68,84,131,1.55952381,1.926470588
754,2024-03-21,5555571,68,68,220,3.235294118,3.235294118
755,2024-03-21,5555757,68,73,272,3.726027397,4
756,2024-03-21,5556052,68,68,147,2.161764706,2.161764706
757,2024-03-21,5556092,68,73,126,1.726027397,1.852941176
758,2024-03-21,5556230,68,73,110,1.506849315,1.617647059
759,2024-03-21,5538883,63,89,105,1.179775281,1.666666667
760,2024-03-21,5552090,63,63,152,2.412698413,2.412698413
761,2024-03-21,5552725,63,89,152,1.707865169,2.412698413
762,2024-03-21,5553537,63,68,136,2,2.158730159
763,2024-03-21,5553883,63,84,115,1.369047619,1.825396825
764,2024-03-21,5554057,63,89,136,1.528089888,2.158730159
